# p00 p10 p01 p11 rho0
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.48757438 0.50180570 0.00428017 0.00633976 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.49441970 0.49629670 0.00273124 0.00655236 0.00000000
0.50514438 0.48524938 0.00321414 0.00639210 0.00000000
0.52069360 0.46817881 0.00480152 0.00632606 0.00000000
0.52069360 0.46817881 0.00480152 0.00632606 0.00000000
0.53187987 0.45805145 0.00504350 0.00502518 0.00000000
0.53187987 0.45805145 0.00504350 0.00502518 0.00000000
0.52956294 0.46039689 0.00341360 0.00662658 0.00000000
0.52956294 0.46039689 0.00341360 0.00662658 0.00000000
0.52956294 0.46039689 0.00341360 0.00662658 0.00000000
0.52956294 0.46039689 0.00341360 0.00662658 0.00000000
0.52956294 0.46039689 0.00341360 0.00662658 0.00000000
0.52956294 0.46039689 0.00341360 0.00662658 0.00000000
0.52956294 0.46039689 0.00341360 0.00662658 0.00000000
0.52956294 0.46039689 0.00341360 0.00662658 0.00000000
0.52956294 0.46039689 0.00341360 0.00662658 0.00000000
